Wavelength,IC1_background,IC1_spot,IC2_background,IC2_spot,IC3_background,IC3_spot,IC4_background,IC4_spot,IC5_background,IC5_spot,IC6_background,IC6_spot,IC7_background,IC7_spot,IC8_background,IC8_spot,IC9_background,IC9_spot,IC10_background,IC10_spot,IC11_background,IC11_spot,IC12_background,IC12_spot,IC13_background,IC13_spot,IC14_background,IC14_spot,IC15_background,IC15_spot,IC16_background,IC16_spot,IC17_background,IC17_spot,IC18_background,IC18_spot,IC19_background,IC19_spot,IC20_background,IC20_spot,IC21_background,IC21_spot,IC22_background,IC22_spot,IC23_background,IC23_spot,IC24_background,IC24_spot,IC25_background,IC25_spot,IC26_background,IC26_spot,IC27_background,IC27_spot,IC28_background,IC28_spot,IC29_background,IC29_spot,IC30_background,IC30_spot,IC31_background,IC31_spot,IC32_background,IC32_spot,IC33_background,IC33_spot,IC34_background,IC34_spot,IC35_background,IC35_spot,IC36_background,IC36_spot,IC37_background,IC37_spot,IC38_background,IC38_spot,IC39_background,IC39_spot,IC40_background,IC40_spot,IC41_background,IC41_spot,IC42_background,IC42_spot,IC43_background,IC43_spot,IC44_background,IC44_spot,IC45_background,IC45_spot,IC46_background,IC46_spot,IC47_background,IC47_spot,IC48_background,IC48_spot,IC49_background,IC49_spot,IC50_background,IC50_spot,IC51_background,IC51_spot,IC52_background,IC52_spot,IC53_background,IC53_spot,IC54_background,IC54_spot,IC55_background,IC55_spot,IC56_background,IC56_spot,IC57_background,IC57_spot,IC58_background,IC58_spot,IC59_background,IC59_spot,IC60_background,IC60_spot,IC61_background,IC61_spot,IC62_background,IC62_spot,IC63_background,IC63_spot,IC64_background,IC64_spot,IC65_background,IC65_spot,IC66_background,IC66_spot,IC67_background,IC67_spot,IC68_background,IC68_spot,IC69_background,IC69_spot,IC70_background,IC70_spot,IC71_background,IC71_spot,IC72_background,IC72_spot,IC73_background,IC73_spot,IC74_background,IC74_spot,IC75_background,IC75_spot,IC76_background,IC76_spot,IC77_background,IC77_spot,IC78_background,IC78_spot,IC79_background,IC79_spot,IC80_background,IC80_spot,IC81_background,IC81_spot,IC82_background,IC82_spot,IC83_background,IC83_spot,IC84_background,IC84_spot
438,28.10546667,3.567866667,24.58653333,4.525666667,42.94446667,2.602466667,25.56873333,3.663133333,50.7862,30.9062,46.47453333,2.2692,48.7062,1.806933333,82.1516,25.72033333,47.7112,16.66246667,28.34246667,1.5816,17.97553333,1.860333333,30.75266667,2.635533333,57.0936,4.730066667,24.5558,1.9298,41.74266667,2.232666667,31.7318,2.157,26.02173333,2.628266667,48.00446667,2.2906,44.83586667,7.198866667,35.81353333,2.1396,14.2728,2.165333333,51.26506667,2.637933333,32.54946667,5.5032,42.67193333,2.448266667,62.96513333,3.5576,47.92693333,9.762866667,34.82653333,0.8888,21.41093333,3.128666667,51.27553333,4.2796,55.7224,2.033533333,35.2514,1.9602,57.1564,1.5228,27.4918,1.892533333,37.0026,0.9858,28.63213333,2.3494,38.25313333,9.772866667,19.61213333,7.094533333,12.10086667,0.558933333,30.5196,2.955133333,61.41513333,3.1126,49.89413333,1.653333333,39.93346667,2.686266667,56.66746667,2.949533333,86.6952,5.578866667,26.5644,2.0298,24.25273333,0.798,43.95393333,2.031066667,15.60586667,0.7352,62.23793333,4.0004,53.63693333,3.250133333,24.91173333,3.972333333,43.9858,1.788266667,39.50113333,1.669866667,22.7472,0.419466667,56.0186,2.371733333,22.66466667,1.513466667,31.782,1.521466667,33.45006667,1.603333333,43.06293333,1.3478,50.23433333,8.2018,31.1546,5.277866667,20.02506667,1.7352,51.59693333,1.9918,59.48053333,30.81926667,34.64553333,16.5464,63.2172,1.2998,59.49726667,5.120666667,16.14266667,3.011133333,36.59813333,1.212266667,63.1178,1.768666667,25.0834,2.045466667,42.4846,1.268133333,53.7002,2.321,49.70573333,4.947733333,12.91173333,1.093733333,59.1736,1.011,23.84893333,2.455733333,47.6922,2.691733333,55.93486667,1.652266667,41.68853333,0.518533333,33.7472,2.373866667,25.04266667,1.105733333,46.27873333,0.461,22.6376,-0.160133333
439,28.26226667,3.595,25.04726667,4.678133333,43.177,2.642533333,25.95626667,3.410466667,50.948,31.03813333,46.67886667,2.121333333,49.0282,1.748866667,81.7748,25.49793333,47.88386667,16.63686667,28.68773333,1.477733333,18.22266667,1.862133333,31.24466667,2.6938,57.0262,4.591266667,24.90113333,1.945266667,42.15013333,2.178933333,32.0514,2.054,26.39433333,2.5904,48.40933333,2.166866667,45.20346667,7.245666667,35.8078,2.241933333,14.45566667,2.198133333,51.44146667,2.486533333,32.87413333,5.493466667,42.9566,2.363666667,63.07093333,3.635533333,48.3106,9.933266667,35.18873333,0.9172,21.70153333,3.421,51.6042,4.506266667,56.03413333,2.0876,35.5516,2.0726,57.24013333,1.723533333,27.9006,2.145066667,37.2586,1.192333333,29.17086667,2.730666667,38.89866667,9.964,19.92446667,7.413066667,12.46553333,0.684,30.91006667,3.0992,61.66366667,3.2652,50.18393333,1.809666667,40.0186,2.935866667,56.78386667,3.042933333,86.76586667,5.735266667,27.0144,2.251266667,24.6088,0.8938,44.20166667,2.300333333,16.178,0.841133333,62.85533333,4.322333333,53.90393333,3.6506,25.47406667,4.184066667,44.38606667,2.375266667,40.006,1.999933333,23.2698,0.752133333,56.60793333,2.6204,23.04646667,1.7976,32.37986667,1.7928,34.2292,2.049933333,44.03773333,1.820866667,50.982,8.538066667,31.9698,5.445466667,20.91,2.047266667,52.05653333,2.287466667,60.175,31.3004,35.14033333,17.07233333,63.8914,1.6634,59.82093333,5.585133333,16.9396,3.450866667,37.0444,1.7604,63.42493333,1.976333333,25.63793333,2.335533333,42.97626667,1.494333333,54.13553333,2.417733333,50.26626667,5.3154,13.1364,1.33,59.1988,1.156066667,24.37273333,2.629866667,48.45373333,2.835866667,56.21066667,1.970133333,42.71306667,0.961266667,34.03533333,2.631666667,25.773,1.4508,46.90186667,0.5932,23.1102,-0.0228
440,28.80893333,3.740933333,25.35566667,5.013133333,43.74446667,2.9248,26.645,3.5428,51.406,31.5556,47.17326667,2.3972,49.44333333,1.989666667,82.053,26.02153333,48.07773333,16.89726667,29.30326667,1.6808,18.81533333,2.0344,32.06466667,3.000466667,56.8232,4.4818,25.0714,1.9268,42.455,2.208,32.195,2.0356,26.76526667,2.7718,48.29313333,2.247133333,45.54086667,7.379533333,36.09413333,2.244133333,14.84186667,2.2012,51.42386667,2.725,33.34306667,5.448066667,42.9326,2.344466667,63.57566667,3.594866667,48.79653333,9.889133333,35.3056,0.879733333,22.17286667,3.417,51.84886667,4.3946,56.22213333,2.0894,35.9804,2.154466667,57.44506667,1.7194,28.4066,2.138266667,37.53246667,1.19,29.74633333,2.797,39.2788,10.0442,20.0714,7.441533333,12.63453333,0.606666667,31.1722,3.209333333,62.12226667,3.274733333,50.50486667,1.9516,40.3422,3.115066667,57.3356,2.9402,87.00413333,5.759133333,27.30766667,2.299333333,25.10146667,0.872933333,44.53793333,2.4906,16.58246667,0.840866667,62.75066667,4.601533333,54.0048,3.9826,26.43866667,4.653733333,44.6548,2.7394,40.56113333,2.3304,23.7696,1.1552,57.19393333,2.841933333,23.89886667,2.232733333,33.02386667,2.273333333,34.99853333,2.459666667,44.66946667,2.054333333,51.53686667,8.9708,32.9382,5.8352,21.66313333,2.277866667,52.36926667,2.571333333,60.9066,31.74613333,35.6994,17.4246,64.67526667,2.095333333,60.32233333,6.071266667,17.6918,3.944533333,37.09706667,1.8898,63.32893333,2.177733333,26.52413333,2.6666,43.53866667,1.824333333,54.4584,2.803933333,50.80966667,5.6238,13.53166667,1.7092,59.98233333,1.5288,25.1392,3.103133333,48.73973333,3.250266667,57.0788,2.530133333,43.63413333,1.431466667,34.7152,3.0738,26.79306667,1.972333333,47.6018,0.9676,23.8474,0.4576
441,29.14646667,3.9318,25.66726667,5.0816,44.35653333,2.802466667,27.52466667,3.7864,51.51753333,31.81733333,47.51093333,2.3082,49.76313333,2.201266667,82.4528,26.55333333,48.743,17.31973333,30.06646667,1.7648,19.51453333,2.090066667,33.0306,3.1484,57.25273333,4.4458,25.4714,1.878066667,43.00013333,2.109933333,32.69093333,1.877866667,27.1566,2.594466667,48.803,2.199133333,46.02833333,7.405066667,36.56413333,2.0662,15.11333333,2.0032,51.82773333,2.6472,33.4522,5.333,43.50853333,2.266133333,63.6218,3.377333333,49.30993333,10.20133333,35.41973333,0.911266667,22.77173333,3.529533333,52.26906667,4.404666667,56.44406667,2.1158,36.375,2.112666667,57.6322,1.664666667,28.83913333,2.075333333,37.75193333,1.293066667,30.23773333,2.716066667,39.97913333,10.08646667,20.364,7.603533333,13.02693333,0.5974,31.679,3.172333333,62.4754,3.338066667,50.82633333,1.900733333,40.56593333,3.158466667,57.5384,2.706066667,86.71846667,5.934666667,27.95226667,2.245,25.4306,0.836933333,44.7666,2.437,17.03766667,0.875666667,63.31826667,4.939133333,54.90393333,4.0414,27.41886667,5.015666667,45.33993333,3.0696,41.40953333,2.610666667,24.56346667,1.430333333,58.16546667,3.071666667,25.02206667,2.4116,34.21146667,2.3874,35.80173333,2.5618,45.72873333,2.319066667,52.90706667,9.707266667,34.1498,6.339266667,22.71493333,2.3308,53.77813333,2.699133333,62.202,32.82846667,36.806,18.0606,65.4928,2.1966,61.31613333,6.4972,18.40566667,4.1142,38.13546667,2.0784,64.47146667,2.4806,27.402,2.833,44.74506667,1.964333333,55.18053333,2.886733333,51.69,6.256,14.055,1.966266667,60.5572,1.735333333,25.8136,3.251066667,49.67006667,3.372266667,57.65086667,2.5884,44.45773333,1.3142,35.31386667,3.312933333,27.8404,2.1522,48.0982,1.162466667,24.61613333,0.553933333
442,29.44986667,3.6928,25.15373333,4.5126,44.14653333,2.033066667,27.09006667,3.044066667,50.9508,31.40813333,47.34553333,1.392133333,49.33693333,1.159666667,81.868,25.95266667,48.1622,16.77933333,28.97333333,0.836866667,18.46973333,0.933333333,32.13666667,1.8752,57.48626667,4.0258,25.57113333,1.403533333,43.0186,1.522266667,32.71386667,1.4032,26.96693333,1.961533333,48.18033333,1.510466667,45.71086667,6.683266667,36.58073333,1.384,14.8424,1.362533333,51.90973333,1.894,33.44466667,4.686533333,43.61866667,1.692666667,64.12806667,3.417733333,49.9218,10.11346667,35.22993333,0.7964,22.5416,3.123,52.4222,3.889466667,56.43773333,1.495066667,36.18873333,1.635933333,57.30413333,1.1038,28.47953333,1.5694,37.62546667,0.663466667,30.30073333,2.2762,39.91693333,9.688933333,20.18593333,7.095066667,12.6642,-0.035466667,31.634,2.651866667,62.33333333,2.707866667,50.64873333,1.3368,40.59466667,2.5022,57.22046667,2.3788,86.3682,5.561533333,27.6,1.661666667,25.03166667,0.525066667,44.76306667,1.885,16.82893333,0.3606,63.40386667,4.435866667,54.3128,3.443333333,27.23093333,4.408333333,45.0962,2.2186,40.85373333,1.930533333,23.89013333,0.6076,57.794,2.242733333,24.37986667,1.7462,33.64853333,1.2724,34.89386667,1.185266667,45.2902,1.303866667,52.5142,8.756666667,33.3156,5.315133333,22.07493333,1.094533333,53.17973333,1.544333333,61.77606667,31.7222,36.06933333,17.17886667,65.13313333,1.081533333,60.2206,5.548066667,17.60393333,2.818266667,37.557,1.064133333,63.65173333,1.499266667,26.7974,1.726,43.76213333,0.906266667,55.7426,2.652333333,52.09286667,6.008733333,13.81906667,1.5624,60.43966667,1.567733333,25.73686667,2.916533333,49.7322,2.677466667,57.28326667,2.252666667,44.57626667,0.689533333,35.30233333,2.8276,27.4526,1.342066667,47.37446667,0.5832,24.1498,-0.2888
443,29.70146667,3.913333333,25.16713333,4.700466667,44.16013333,2.055,27.1812,3.069333333,50.9844,31.49806667,47.61293333,1.2758,49.4092,1.044733333,81.6724,26.1094,48.41226667,16.9578,28.95066667,0.771466667,18.659,0.679133333,32.42033333,1.858133333,58.14853333,4.298333333,26.16866667,1.734,43.7596,1.781733333,33.403,1.7944,27.67006667,2.088733333,48.34373333,1.821866667,46.34273333,6.989866667,37.05866667,1.532933333,15.51086667,1.652666667,52.1834,2.212733333,34.09113333,5.0682,44.0876,1.860533333,64.1516,3.276866667,50.19173333,10.20733333,35.17126667,0.667333333,22.81153333,2.9352,52.62166667,3.9716,56.61373333,1.283866667,36.3648,1.389533333,57.5272,0.810466667,28.98426667,1.2056,37.73113333,0.428733333,30.50026667,2.029733333,40.4372,9.653666667,20.4324,7.1186,12.535,-0.258533333,31.95086667,2.581466667,62.838,2.6962,50.96566667,1.3016,40.982,2.513866667,57.4552,2.3318,86.64986667,5.491133333,27.99906667,1.626466667,25.16073333,0.1964,44.91566667,1.720666667,17.052,0.114133333,63.88253333,4.6282,55.00133333,3.610133333,27.62066667,4.690733333,45.36253333,2.373,41.34126667,1.852733333,24.12633333,0.491733333,58.1718,2.177733333,25.23546667,1.7202,34.2938,1.156133333,35.38373333,1.275333333,45.6086,1.368333333,53.22946667,9.0764,33.76766667,5.4426,22.712,1.029933333,53.50773333,1.595666667,62.2946,32.13626667,36.54613333,17.22426667,65.36633333,1.017133333,60.66206667,5.804533333,17.89466667,2.959666667,37.99426667,0.8964,63.93686667,1.563533333,27.23893333,1.661333333,43.93913333,0.958066667,56.6892,2.7536,52.73613333,6.3568,14.42013333,1.5682,60.94413333,1.7298,26.19413333,3.109466667,50.4712,2.8454,58.15786667,2.4166,45.53566667,0.624933333,36.0708,2.993866667,28.15246667,1.199533333,48.02773333,0.439266667,24.75866667,-0.3302
444,30.33126667,3.927933333,25.34113333,4.5558,44.75953333,2.115333333,27.4936,3.118933333,51.43,31.61706667,48.08206667,1.281066667,49.81446667,1.045333333,81.86313333,26.34033333,48.86473333,17.2274,29.1122,0.7786,18.8844,0.731133333,33.02193333,1.869666667,58.6754,4.3674,26.61493333,1.742533333,44.19733333,1.800333333,33.6488,1.8026,28.14946667,2.122266667,48.4566,1.651466667,46.7766,6.907933333,37.59886667,1.474266667,15.90653333,1.474533333,52.62326667,2.2696,34.3832,5.019733333,44.82046667,1.8506,64.70993333,3.254933333,50.629,10.17033333,35.37,0.735066667,23.1006,2.8208,53.032,4.067,57.0072,1.334133333,36.60606667,1.428733333,57.68366667,0.732,29.33066667,1.154133333,38.14406667,0.4044,30.99726667,1.848066667,40.82,9.829333333,20.94346667,7.230266667,12.7324,-0.187066667,32.15033333,2.6294,63.18806667,2.677133333,51.11773333,1.2396,41.60093333,2.493533333,57.82433333,2.301333333,87.0542,5.530466667,28.35373333,1.693666667,25.38086667,0.293933333,45.17446667,1.7696,17.32586667,0.109466667,63.96113333,4.500066667,54.91153333,3.5146,28.00606667,4.635133333,45.48193333,2.139133333,41.41046667,1.6642,24.2684,0.323,57.995,2.0524,25.38966667,1.616666667,34.643,0.953333333,35.431,1.123733333,45.4982,1.204066667,53.42733333,9.113,33.86953333,5.562333333,22.81206667,0.975266667,53.70726667,1.5916,61.9602,32.39486667,36.75906667,16.9728,65.3772,0.999533333,60.44246667,5.643066667,17.76693333,2.665666667,38.12366667,0.608933333,63.8176,1.410133333,27.49053333,1.4732,44.30173333,0.8896,56.72946667,2.688933333,52.82873333,6.205333333,14.48506667,1.437266667,60.93513333,1.751066667,26.37573333,3.1088,50.40566667,2.8586,58.36833333,2.174866667,45.50306667,0.528866667,36.21946667,2.856266667,28.09826667,1.041933333,47.778,0.3544,25.12153333,-0.518333333
445,31.00593333,4.042733333,25.8186,4.780733333,45.29286667,2.4016,27.94493333,3.6454,51.978,32.01393333,48.69073333,1.583533333,50.45373333,1.541866667,81.88213333,26.77746667,49.4064,17.97253333,30.04673333,1.2232,19.60653333,1.2864,33.86313333,2.5198,59.11793333,4.529533333,27.0042,1.796466667,44.72353333,1.866866667,34.24393333,1.8564,28.84166667,2.166666667,48.97026667,1.876266667,47.28753333,7.3016,38.1698,1.6374,16.21606667,1.716733333,53.166,2.357133333,34.94306667,5.319066667,45.42953333,2.085933333,65.29526667,3.1744,51.114,10.4044,36.08133333,0.756533333,23.58646667,2.866,53.92773333,4.391066667,58.101,1.566933333,37.14746667,1.600466667,58.57786667,1.033066667,30.03573333,1.462733333,39.14946667,0.543466667,31.6602,2.068066667,41.55693333,10.16346667,21.5932,7.611733333,12.97466667,-0.014133333,32.90046667,2.6746,63.7414,2.836133333,51.79833333,1.3788,42.55273333,2.585066667,58.39026667,2.6472,87.89653333,5.735666667,29.27513333,1.9968,26.09693333,0.492866667,46.26146667,1.6936,17.93593333,0.375133333,64.65833333,4.608266667,55.37433333,3.348,28.34873333,4.6746,45.79573333,2.1702,42.22486667,1.8394,24.82746667,0.3618,58.58786667,2.398733333,25.75453333,1.8098,35.31913333,1.344733333,36.02066667,1.389866667,46.12133333,1.4876,54.07826667,9.565466667,34.3172,6.125466667,23.3822,1.262,54.49386667,1.924,62.4504,32.9732,37.5738,17.54526667,65.6006,1.1822,60.8316,5.718066667,18.04846667,2.851,39.0086,0.9842,64.27333333,1.788533333,28.12,1.6722,44.85726667,1.137066667,57.21673333,2.6214,53.22413333,6.548533333,14.80046667,1.653,61.12373333,1.894533333,26.85746667,3.205466667,51.01833333,3.040266667,59.0506,2.3294,46.0558,0.4814,36.6372,3.1556,28.55213333,1.287,48.71433333,0.8918,25.44666667,-0.431266667
446,31.1886,3.7144,25.84386667,4.3496,44.8618,2.0576,27.49293333,3.0734,51.813,31.68046667,48.44246667,0.960533333,50.3084,0.831533333,81.11946667,26.17646667,49.2644,17.64453333,29.88193333,0.5424,19.0974,0.8016,33.38493333,1.788933333,59.5506,4.607733333,27.495,1.9316,45.05966667,1.844333333,34.37173333,1.779133333,29.27906667,2.115,48.924,1.668533333,47.58026667,7.299,38.22806667,1.5518,16.41213333,1.757333333,53.57726667,2.224066667,35.27746667,5.317533333,45.4926,2.1156,65.67373333,3.381066667,51.1608,10.1788,35.86853333,0.654666667,23.33286667,2.886866667,54.2394,4.272,58.05746667,1.3544,37.13026667,1.492866667,58.679,0.8188,30.20913333,1.3746,39.55473333,0.233133333,31.6508,1.92,41.59926667,10.2426,21.50166667,7.4802,13.05506667,-0.0796,33.1496,2.738266667,63.315,2.595066667,51.76913333,1.411,42.8996,2.4338,58.75006667,2.755333333,87.97153333,5.5404,29.19166667,1.951466667,26.30386667,0.4824,46.47533333,1.634533333,17.92133333,0.2426,64.52046667,4.356,55.3364,3.249666667,28.05026667,4.486933333,45.67826667,2.0096,42.0782,1.450933333,24.8562,0.006933333,58.64306667,2.074066667,25.49866667,1.507466667,35.0086,1.1124,35.9952,1.172933333,45.8472,1.220933333,53.52693333,9.352,33.94953333,5.585066667,22.9434,0.940466667,53.77393333,1.6166,62.2356,32.57306667,37.26,17.1578,65.0664,0.881466667,60.2044,5.390733333,17.82033333,2.5478,38.41246667,0.7652,63.87926667,1.404533333,28.10446667,1.41,44.3746,0.842266667,57.5116,2.834,53.58473333,6.487466667,14.98953333,1.611866667,61.06726667,2.041266667,27.4718,3.280666667,51.10526667,3.169466667,59.4958,2.463266667,46.67593333,0.560066667,37.22093333,3.1086,28.5462,1.139,49.18766667,0.777866667,25.43146667,-0.3796
447,31.62013333,4.0248,26.2034,4.653733333,45.0262,2.553,28.02,3.482333333,51.9652,31.67266667,48.9132,1.548533333,50.70026667,1.491466667,81.0238,26.53353333,49.8564,18.16273333,30.63873333,1.0442,19.76286667,1.398266667,34.0726,2.329866667,60.04033333,4.599466667,28.0068,1.9016,45.5674,1.909533333,34.7528,1.749133333,29.6502,2.2152,49.4378,1.637466667,48.1854,7.323666667,38.41386667,1.438533333,16.72373333,1.696666667,53.78646667,2.248866667,35.43113333,5.4408,45.9186,2.125133333,66.04733333,3.1922,51.38553333,9.995666667,35.9388,0.485933333,23.61833333,2.7284,54.48773333,4.2748,58.18153333,1.392866667,37.16893333,1.1738,59.11086667,0.796133333,30.57366667,1.264,39.793,0.176866667,31.71113333,1.7614,41.6788,10.196,21.45773333,7.506466667,13.12193333,-0.130466667,33.43526667,2.530066667,63.25426667,2.5844,51.6932,1.178733333,43.153,2.589733333,59.10526667,2.493133333,88.29593333,5.4438,29.49973333,1.786933333,26.67113333,0.422,46.56066667,1.480133333,17.91306667,0.1516,65.24713333,4.5624,56.2982,3.474733333,28.59873333,4.707066667,46.07053333,2.500066667,43.02013333,1.608866667,25.69893333,0.221933333,59.3016,2.307933333,26.0262,1.848733333,35.64366667,1.3406,36.9066,1.485133333,46.55693333,1.406266667,54.37706667,9.657466667,34.69366667,5.7812,23.24006667,1.186933333,54.28573333,2.0608,62.43186667,33.19226667,37.99153333,17.7542,65.48333333,1.260266667,60.82433333,5.637266667,18.32426667,3.0338,38.7924,0.9334,64.28446667,1.561133333,28.90693333,1.651533333,45.12693333,1.124,58.29486667,3.087533333,54.67733333,6.9486,15.59846667,2.0196,61.83193333,2.296933333,28.51766667,3.481333333,52.31726667,3.7118,60.46586667,3.030866667,47.45686667,0.9998,38.2272,3.606266667,29.55133333,1.607933333,50.17713333,1.1548,26.12606667,0.141866667
448,31.67593333,3.6332,26.50393333,4.332533333,45.12073333,2.428066667,28.00913333,3.238,51.81546667,31.57486667,49.02646667,1.346533333,50.81666667,1.242333333,81.31506667,26.04753333,49.78686667,17.9096,30.55593333,0.734866667,19.29066667,1.204266667,33.83173333,2.1032,60.17306667,4.430066667,28.2618,1.744,45.53713333,1.697533333,34.542,1.4444,29.3476,2.1414,49.24866667,1.517,48.11213333,6.948266667,38.30006667,1.2738,16.37046667,1.4522,53.7334,1.96,35.2398,5.134466667,45.7702,1.849933333,66.44213333,3.2982,51.53473333,10.1254,35.9966,0.628266667,23.39893333,2.7066,54.922,4.071,58.2716,1.452066667,37.14686667,1.1636,58.908,0.8266,30.2362,1.395666667,39.89046667,0.170666667,31.65813333,1.681933333,41.18746667,9.957133333,21.35446667,7.522533333,13.29546667,-0.044866667,33.30793333,2.401066667,62.76166667,2.4202,51.73873333,1.195666667,43.14986667,2.437266667,59.20573333,2.275866667,87.65613333,5.323266667,29.6578,1.8656,26.80386667,0.537266667,46.587,1.415933333,17.9574,0.1566,65.27673333,4.547266667,55.79853333,3.427866667,28.61653333,4.523066667,45.77993333,2.656333333,42.69066667,1.612533333,25.51866667,0.534733333,58.8122,2.328666667,25.41953333,1.904466667,35.283,1.340666667,36.56626667,1.4498,46.3536,1.408333333,53.8872,9.377533333,34.3502,5.6242,22.74753333,1.2272,54.0848,1.987066667,62.20306667,33.04933333,37.94513333,17.75153333,64.94153333,1.4574,60.33606667,5.39,18.2442,2.9122,38.17413333,1.0902,64.0164,1.513666667,28.60453333,1.785466667,44.97906667,1.149733333,57.76366667,2.8118,54.76426667,6.615333333,14.97533333,1.730266667,61.4432,2.105666667,28.28466667,3.1938,51.99906667,3.301266667,60.10913333,2.775533333,47.12153333,0.791133333,37.83586667,3.274533333,29.2186,1.442066667,49.86206667,0.970466667,25.682,0.022333333
449,31.71673333,3.526866667,26.36746667,4.2772,45.15213333,2.291666667,28.10213333,3.1262,51.808,31.63893333,49.08626667,1.359733333,50.76953333,1.077,81.3622,26.172,49.80193333,17.69086667,30.54213333,0.7782,19.27553333,0.990666667,34.08626667,2.009,60.69773333,4.541133333,28.42126667,1.8772,46.2484,1.690333333,35.17473333,1.402866667,29.8306,2.1554,49.44793333,1.658,48.62213333,7.110733333,38.88406667,1.286666667,16.73293333,1.574933333,53.8374,1.996266667,35.63833333,5.106533333,45.68093333,2.059866667,66.30293333,3.1226,51.61593333,10.25693333,35.87646667,0.466533333,23.54133333,2.584333333,54.80693333,3.883333333,58.41106667,1.347066667,37.1286,0.8996,58.5912,0.745,30.5924,1.383866667,39.8904,0.026333333,31.56913333,1.624266667,40.95293333,9.7402,21.34673333,7.381466667,13.15253333,-0.219066667,33.457,2.347533333,62.64706667,2.401866667,51.82166667,0.988866667,43.27446667,2.196333333,59.32326667,2.048733333,87.07246667,5.1772,29.728,1.526066667,26.94213333,0.357933333,46.61986667,1.345266667,17.77913333,0.081866667,65.55666667,4.295866667,55.858,3.201866667,28.50426667,4.508066667,45.8984,2.373933333,42.77226667,1.4764,25.58606667,0.381866667,59.17473333,2.2282,25.52673333,1.952666667,35.1164,1.104466667,36.7388,1.315333333,46.0802,1.259,53.6002,9.208733333,34.45953333,5.3498,22.45106667,0.9984,53.92253333,1.805533333,62.17586667,33.00813333,37.88053333,17.70046667,64.7248,1.270866667,60.35,5.256133333,18.29326667,2.9102,38.15506667,0.948266667,63.78213333,1.465133333,28.49226667,1.7304,44.71393333,0.9284,58.15413333,2.94,55.16406667,6.6656,15.00626667,1.704466667,61.948,2.049466667,28.3804,3.205733333,52.33406667,3.115066667,60.18,2.7838,47.3122,0.808533333,38.06446667,3.261066667,29.34846667,1.4496,50.0454,1.077733333,25.80546667,0.1278
450,32.266,3.774333333,26.42166667,4.229466667,45.59073333,2.0308,28.21493333,2.7824,51.7766,31.9516,49.56446667,1.0024,51.17726667,0.5356,81.79606667,26.30073333,50.63186667,17.6026,30.71933333,0.263733333,19.297,0.429733333,34.11146667,1.3742,60.8742,4.393533333,28.97046667,1.828333333,46.4568,1.561266667,35.20633333,1.3842,30.00986667,1.885866667,49.2572,1.267866667,48.7318,6.975733333,38.91813333,1.0168,16.7938,1.234933333,53.7594,1.606466667,35.72086667,4.929533333,45.85953333,1.8004,66.5374,3.420466667,51.84426667,10.52626667,35.79946667,0.405066667,23.95953333,2.845933333,54.9846,3.865133333,58.2524,1.147866667,37.4636,0.819866667,58.56253333,0.5362,30.856,1.2324,40.095,-0.1076,31.72086667,1.233866667,41.22346667,9.758733333,21.30033333,7.303,13.66066667,-0.326933333,33.46226667,2.443666667,62.72333333,2.3792,51.87786667,0.8406,43.40953333,2.209333333,59.37886667,1.905733333,86.45526667,5.0114,29.56486667,1.1842,27.1238,0.509266667,46.40833333,1.242733333,17.95693333,-0.2186,65.98793333,3.8318,56.27606667,3.030266667,28.74246667,4.402133333,46.42693333,1.902466667,42.8992,0.8938,25.48093333,-0.214733333,59.52253333,1.716333333,25.61406667,1.399733333,35.3246,0.259333333,36.9962,0.8346,46.62326667,0.749,54.2366,8.9628,34.6482,4.4904,22.4078,0.2986,53.7918,1.176933333,62.50266667,33.04413333,38.14986667,17.40926667,64.81573333,0.711333333,60.7144,4.973866667,18.409,2.316133333,38.1256,0.387133333,64.2056,0.5934,28.59686667,0.982066667,45.1534,0.302266667,58.03753333,2.943733333,55.4686,6.594933333,15.03833333,1.361666667,61.90386667,1.680266667,28.3754,2.971533333,52.37146667,2.694333333,60.08033333,2.416,47.66213333,0.624066667,38.56306667,2.907333333,29.5722,0.827866667,49.53706667,0.416533333,26.06446667,-0.403133333
